repn	predictor.dsgtailp	predictor.mdctailp	predictor.MDCscore	predictor.U1	predictor.U2	model.id
AJB/007/029/shallow_	0.185437662824516	1.10227112396014	59.2682926829281	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	1.38166955652219	4.44444444444444	0.5	0.5	ILS
AJB/007/029/shallow_	1.14073278313596	1.10227112396014	8	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	-0.0153226062880324	1	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	4.45505231470468	3000	2	2	HGT
AJB/007/029/shallow_	2.73289131698837	3.05806015189446	72	1.5	2	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	29.2682926829275	-1	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	2	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	6	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	1.10227112396014	32	-1	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.853517903974165	4	-1	0	ILS
AJB/007/029/shallow_	-0.132994043945967	1.38166955652219	21.3333333333333	0	0	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	12	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	2	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-1.13291633653621	1	0	0	ILS
AJB/007/029/shallow_	-0.451425750716449	0.264075826274012	1	-1	-1	ILS
AJB/007/029/shallow_	2.09602790344741	5.8520444775149	2540160	3	3	HGT
AJB/007/029/shallow_	-0.451425750716449	0.822872691398101	2	0	0	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.6917132016603	1	-1	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	4.5	0.5	0.5	ILS
AJB/007/029/shallow_	2.73289131698837	6.69023977520103	58333.3333333333	4	4.5	HGT
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	3	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	2.92682926829275	-1	-1	HGT
AJB/007/029/shallow_	-0.132994043945967	-0.574119471412121	3	-0.5	-0.5	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.97111163422234	1	-1	-1	ILS
AJB/007/029/shallow_	2.41445961021789	3.3374585844565	3.33333333333333	0.5	3	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.41231476909825	1	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	1	-1	-1	ILS
AJB/007/029/shallow_	1.14073278313596	1.10227112396014	5.71428571428596	0	0	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	1	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.574119471412121	24	-0.5	0	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	13.1707317073174	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.543474258836056	1.5	0	0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	1.10227112396014	2.19512195121956	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	-0.294721038850077	1	0	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	1.77759619667693	2.49926328677037	96	-0.5	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	6	-0.5	0	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	2	1	1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	1.77759619667693	3.3374585844565	21354.1463414639	2	2	HGT
AJB/007/029/shallow_	1.14073278313596	0.822872691398101	4	-0.5	0.5	ILS
AJB/007/029/shallow_	3.05132302375886	13.1164037241281	82193066.6666667	4.5	5	HGT
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	5.92592592592618	-1	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	1.90476190476199	0	0	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	6.66666666666667	-0.5	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	1	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	3	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	3.61685701701854	65.8536585365868	-0.5	0	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	4	-0.5	0	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.13291633653621	1.5	-1	-1	ILS
AJB/007/029/shallow_	3.68818643729982	5.29324761239081	1200	3	4.5	HGT
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	3	0	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	8	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	1.38166955652219	10	-1	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.94046642164628	19.756097560976	-0.5	0	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.294721038850077	2.25	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.264075826274012	2	-1	-1	ILS
AJB/007/029/shallow_	-2.04358428456886	-2.25051006678439	1	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	1.38166955652219	5.71428571428596	-0.5	0	ILS
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	1.5	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	-2.04358428456886	-2.25051006678439	2	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1.5	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	2	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	3	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.574119471412121	1.33333333333333	-1	-0.5	ILS
AJB/007/029/shallow_	3.36975473052934	4.45505231470468	9	1	2	HGT
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	5.33333333333333	-1	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	1.94046642164628	2	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	1.10227112396014	2	-0.5	0	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	4	-0.5	0	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	6	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	2.21986485420832	36	-0.5	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.574119471412121	2	-1	0	ILS
AJB/007/029/shallow_	0.503869369594998	1.38166955652219	2.22222222222222	-0.5	-0.5	ILS
AJB/007/029/shallow_	3.05132302375886	8.3666303705733	55440	2	3.5	HGT
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	2	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	0.822872691398101	1.33333333333333	-0.5	-0.5	ILS
